Dataset,IR,Scheme,Recall,Precision,F1,BAcc,AUC,cost_r1,cost_r2,cost_r5,cost_r10,cost_r20,cost_r50
pima_diabetes,1.8656716417910448,type_f1_oof,0.7276030747728861,0.6340697094571606,0.6762794769166627,0.749801537386443,0.8319531795946891,0.2435701553348612,0.33862150920974454,0.6237755708343944,1.099032340208811,2.0495458789576437,4.901086495204142
pima_diabetes,1.8656716417910448,type_gmean_oof,0.7276030747728861,0.6340697094571606,0.6762794769166627,0.749801537386443,0.8319531795946891,0.2435701553348612,0.33862150920974454,0.6237755708343944,1.099032340208811,2.0495458789576437,4.901086495204142
pima_diabetes,1.8656716417910448,type_recall_oof,0.7313766596785465,0.6332555458752815,0.6774119663228209,0.7506883298392732,0.8319909154437456,0.24356166709107888,0.3373058314234785,0.6185383244206774,1.0872591460826755,2.0247007894066718,4.83702571937866
pima_diabetes,1.8656716417910448,type_recall_train,0.7313766596785465,0.6332555458752815,0.6774119663228209,0.7506883298392732,0.8318050314465409,0.24356166709107888,0.3373058314234785,0.6185383244206774,1.0872591460826755,2.0247007894066718,4.83702571937866
pima_diabetes,1.8656716417910448,uniform,0.7163522012578616,0.6399212694351805,0.6744934000885525,0.7481761006289308,0.8317686932215234,0.24228843052372465,0.3412528647822765,0.6381461675579323,1.132968338850692,2.1226126814362107,5.091545709192768
sonar,1.1443298969072164,bias_prop_oof,0.7947368421052632,0.8542483660130719,0.8183376695148601,0.8307676305387975,0.9208050759309341,0.16771196283391404,0.26376306620209056,0.5519163763066202,1.032171893147503,1.9926829268292683,4.8742160278745645
sonar,1.1443298969072164,stacking_cost,0.9489473684210527,0.6585436402677782,0.7766489204377403,0.7586634075306844,0.9054129394632827,0.2547038327526132,0.2786295005807201,0.35040650406504065,0.4700348432055749,0.7092915214866433,1.427061556329849
sonar,1.1443298969072164,type,0.7947368421052632,0.8600454674623472,0.821881412593487,0.8351154566257541,0.9199375910131058,0.1629500580720093,0.2590011614401858,0.5471544715447154,1.0274099883855983,1.9879210220673635,4.86945412311266
sonar,1.1443298969072164,type_bacc_oof,0.8047368421052632,0.8555555555555555,0.8245965599842769,0.8357676305387975,0.9199375910131058,0.1629500580720093,0.25423925667828107,0.5281068524970964,0.9845528455284553,1.897444831591173,4.636120789779326
sonar,1.1443298969072164,type_f1_oof,0.8047368421052632,0.8555555555555555,0.8245965599842769,0.8357676305387975,0.9203921364676514,0.1629500580720093,0.25423925667828107,0.5281068524970964,0.9845528455284553,1.897444831591173,4.636120789779326
sonar,1.1443298969072164,type_gmean_oof,0.8047368421052632,0.8555555555555555,0.8245965599842769,0.8357676305387975,0.9203921364676514,0.1629500580720093,0.25423925667828107,0.5281068524970964,0.9845528455284553,1.897444831591173,4.636120789779326
sonar,1.1443298969072164,type_recall_oof,0.7947368421052632,0.8542483660130719,0.8183376695148601,0.8307676305387975,0.9208706053671729,0.16771196283391404,0.26376306620209056,0.5519163763066202,1.032171893147503,1.9926829268292683,4.8742160278745645
sonar,1.1443298969072164,type_recall_train,0.8147368421052631,0.8479532163742689,0.826485898715721,0.836222175993343,0.9203921364676514,0.1629500580720093,0.2494773519163763,0.5090592334494773,0.9416957026713124,1.8069686411149823,4.402787456445993
sonar,1.1443298969072164,uniform,0.7947368421052632,0.8640522875816993,0.8226050948349171,0.8353130850842522,0.9213521947160391,0.1629500580720093,0.2590011614401858,0.5471544715447154,1.0274099883855983,1.9879210220673635,4.86945412311266
spambase,1.5377826806398236,bias_prop_oof,0.9122947201802049,0.9298147436025224,0.9209155512908838,0.9337282304722703,0.9826637438632098,0.0617249681348251,0.09628216022282018,0.19995373648680545,0.37273969692678094,0.7183116178067318,1.7550273804465846
spambase,1.5377826806398236,stacking_cost,0.9547661446204891,0.8796934883928819,0.9156061609059707,0.9348764926431855,0.9822602907686347,0.06933342774866638,0.08715526601520088,0.14062078081480434,0.22972997214747676,0.40794835481282166,0.9426035028088562
spambase,1.5377826806398236,type,0.9128472063680502,0.9288134231397935,0.9207004811142582,0.9336457288830141,0.9826854731499102,0.06194235943917292,0.09628216022282018,0.19930156257376197,0.3710005664919983,0.7143985743284709,1.744592597837889
spambase,1.5377826806398236,type_bacc_oof,0.913398170555378,0.9288541098055212,0.9210002191324428,0.933921210976678,0.9826854741048148,0.0617249681348251,0.09584737761412454,0.19821460605202285,0.36882665344852006,0.7100507482415145,1.7337230326204973
spambase,1.5377826806398236,type_f1_oof,0.9128472063680502,0.9288134231397935,0.9207004811142582,0.9336457288830141,0.9826854741048148,0.06194235943917292,0.09628216022282018,0.19930156257376197,0.3710005664919983,0.7143985743284709,1.744592597837889
spambase,1.5377826806398236,type_gmean_oof,0.913398170555378,0.9288541098055212,0.9210002191324428,0.933921210976678,0.9826854741048148,0.0617249681348251,0.09584737761412454,0.19821460605202285,0.36882665344852006,0.7100507482415145,1.7337230326204973
spambase,1.5377826806398236,type_recall_oof,0.913398170555378,0.9288541098055212,0.9210002191324428,0.933921210976678,0.9826864625878509,0.0617249681348251,0.09584737761412454,0.19821460605202285,0.36882665344852006,0.7100507482415145,1.7337230326204973
spambase,1.5377826806398236,type_recall_train,0.913398170555378,0.9288541098055212,0.9210002191324428,0.933921210976678,0.9826874507966578,0.0617249681348251,0.09584737761412454,0.19821460605202285,0.36882665344852006,0.7100507482415145,1.7337230326204973
spambase,1.5377826806398236,uniform,0.9111912698050318,0.9302777930837334,0.9205714474355222,0.9333557167542177,0.9826449095144769,0.0619421234008403,0.09693386205919842,0.20190907803427277,0.37686777132606336,0.7267851579096446,1.776537317660388
titanic,1.605263157894737,bias_prop_oof,0.3657289002557545,0.4000625350793836,0.3785768129051711,0.5144074025882609,0.5167825543024984,0.4511832276693239,0.6946644906157806,1.4251082794551504,2.6425145941874333,5.0773272236519995,12.381765112045697
titanic,1.605263157894737,stacking_cost,0.9971014492753623,0.3831446134051969,0.5535667453448727,0.49855072463768113,0.47993913832712265,0.617287050404871,0.6184106459104889,0.621781432427343,0.6273994099554328,0.6386353650116126,0.6723432301801519
titanic,1.605263157894737,type,0.34825234441602726,0.3972510253884855,0.36815180048958673,0.5120327610320337,0.517563199156444,0.450059632163706,0.7002824681438704,1.4509509760843637,2.7020651559851863,5.204293515786831,12.710978595191765
titanic,1.605263157894737,type_bacc_oof,0.34825234441602726,0.3985029815700192,0.36880955999626713,0.5129418519411246,0.5172555205495912,0.448936036658088,0.6991588726382524,1.4498273805787458,2.700941560479568,5.203169920281213,12.709854999686147
titanic,1.605263157894737,type_f1_oof,0.3686700767263427,0.39860113463772,0.3790046368993737,0.5131507180962822,0.5176877310375867,0.4534304186805599,0.6957880861213985,1.4228610884439143,2.6346494256481074,5.058226100056493,12.328956123281651
titanic,1.605263157894737,type_gmean_oof,0.3598891730605286,0.4009435811696827,0.3759622057331981,0.5151239026270116,0.5176366299139593,0.448936036658088,0.6946644906157806,1.4318498524888583,2.660492122277321,5.117776661854246,12.489630280585022
titanic,1.605263157894737,type_recall_oof,0.3950554134697357,0.3962421505915799,0.3908693873142134,0.5135910928899972,0.5180024754217603,0.459042119138786,0.6912874270290629,1.3880233506998934,2.5492498901512777,4.871702969054046,11.83906220576235
titanic,1.605263157894737,type_recall_train,0.4037936913895993,0.39623572140163416,0.39489266205120704,0.514307187646426,0.5171542764039655,0.46016571464440403,0.6890402360178269,1.3756638001380954,2.52003640700521,4.808781620739438,11.675017261942125
titanic,1.605263157894737,uniform,0.29846547314578004,0.3997206706640669,0.34054651172894784,0.510792369600413,0.5183852361338341,0.43994727261314415,0.7092649551189505,1.5172180026363695,2.8638064151654006,5.556983240223464,13.636513715397651
transfusion,3.202247191011236,bias_prop_oof,0.5844444444444444,0.46832405689548545,0.5190514496934927,0.6878362573099415,0.736574074074074,0.25803131991051453,0.35694854586129754,0.6537002237136466,1.1482863534675616,2.1374586129753914,5.104975391498881
transfusion,3.202247191011236,stacking_cost,0.7752380952380953,0.33093313076503356,0.46262126411306725,0.6402506265664161,0.7282623224728487,0.4305145413870246,0.4839910514541387,0.644420581655481,0.9118031319910515,1.4465682326621923,3.050863534675615
transfusion,3.202247191011236,type,0.5733333333333334,0.49583176998508804,0.530751929941794,0.695438596491228,0.7393142578668894,0.24061744966442955,0.3422013422818792,0.6469530201342282,1.1548724832214765,2.170711409395973,5.218228187919463
transfusion,3.202247191011236,type_bacc_oof,0.5788888888888889,0.48966495884627237,0.5295835039146978,0.6947076023391813,0.7382623224728487,0.24464429530201343,0.3448948545861298,0.6456465324384787,1.1468993288590603,2.1494049217002233,5.156921700223714
transfusion,3.202247191011236,type_f1_oof,0.5788888888888889,0.484661831891926,0.5267385537013265,0.692953216374269,0.7380388471177944,0.24732885906040272,0.347579418344519,0.648331096196868,1.1495838926174495,2.152089485458613,5.159606263982103
transfusion,3.202247191011236,type_gmean_oof,0.5788888888888889,0.484661831891926,0.5267385537013265,0.692953216374269,0.7380659983291562,0.24732885906040272,0.347579418344519,0.648331096196868,1.1495838926174495,2.152089485458613,5.159606263982103
transfusion,3.202247191011236,type_recall_oof,0.5844444444444444,0.46832405689548545,0.5190514496934927,0.6878362573099415,0.7371372876636034,0.25803131991051453,0.35694854586129754,0.6537002237136466,1.1482863534675616,2.1374586129753914,5.104975391498881
transfusion,3.202247191011236,type_recall_train,0.5844444444444444,0.47019480519480517,0.5202839426906916,0.6887134502923977,0.7372848788638262,0.25669798657718124,0.3556152125279642,0.6523668903803133,1.1469530201342282,2.1361252796420582,5.103642058165548
transfusion,3.202247191011236,uniform,0.5507936507936508,0.503367839889579,0.5237468714727388,0.6894319131161236,0.7419249512670565,0.23795973154362415,0.3448948545861298,0.6657002237136466,1.2003758389261745,2.2697270693512306,5.477780760626398
wine,2.7083333333333335,bias_prop_oof,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9976923076923077,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
wine,2.7083333333333335,stacking_cost,0.9800000000000001,0.9484848484848485,0.9617680565048985,0.9784615384615385,0.9984615384615385,0.02222222222222222,0.02777777777777778,0.04444444444444444,0.07222222222222222,0.1277777777777778,0.2944444444444444
wine,2.7083333333333335,type,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9984615384615385,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
wine,2.7083333333333335,type_bacc_oof,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9984615384615385,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
wine,2.7083333333333335,type_f1_oof,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9984615384615385,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
wine,2.7083333333333335,type_gmean_oof,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9984615384615385,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
wine,2.7083333333333335,type_recall_oof,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9984615384615385,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
wine,2.7083333333333335,type_recall_train,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9984615384615385,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
wine,2.7083333333333335,uniform,0.9800000000000001,0.9636363636363636,0.9704260651629072,0.9823076923076923,0.9976923076923077,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886
yeast4,28.098039215686274,bias_prop_oof,0.7036363636363636,0.18216109948590767,0.2883901541611764,0.794942131039692,0.9133605640479254,0.11993129493129492,0.13003913003913004,0.16036263536263537,0.2109018109018109,0.311980161980162,0.6152152152152153
yeast4,28.098039215686274,stacking_cost,0.44727272727272727,0.3125433390139273,0.3638047138047138,0.7044543261616433,0.9122199086944098,0.055924105924105925,0.07479069979069979,0.1313904813904814,0.22572345072345074,0.4143893893893894,0.9803872053872054
yeast4,28.098039215686274,type,0.5836363636363637,0.21954936461388072,0.31661640684896497,0.7569250261933188,0.9136918956874611,0.08153380653380653,0.09568432068432069,0.13813586313586312,0.2088884338884339,0.3503935753935754,0.774908999909
yeast4,28.098039215686274,type_bacc_oof,0.6236363636363637,0.21094452347083928,0.3129269523772748,0.7720396676494238,0.9137121858186159,0.08961461461461462,0.10241832741832742,0.14082946582946582,0.20484802984802983,0.3328851578851579,0.7169965419965421
yeast4,28.098039215686274,type_f1_oof,0.5636363636363637,0.2249425287356322,0.3193308422806271,0.7490180551156161,0.9136288102141761,0.07816452816452817,0.09298844298844298,0.13746018746018746,0.21157976157976158,0.35981890981890985,0.8045363545363546
yeast4,28.098039215686274,type_gmean_oof,0.6236363636363637,0.19729493599176215,0.29787422245405437,0.7682032601544797,0.9136297848492971,0.09702657202657203,0.10983028483028483,0.14824142324142325,0.21225998725998724,0.3402971152971153,0.7244084994084995
yeast4,28.098039215686274,type_recall_oof,0.6836363636363636,0.18659610596055937,0.29143108825701197,0.7880841110109402,0.9128204389845187,0.11453953953953955,0.12532305032305033,0.15767358267358267,0.21159113659113657,0.31942624442624445,0.6429315679315679
yeast4,28.098039215686274,type_recall_train,0.6236363636363637,0.20022556390977445,0.30097815968492664,0.7692473380278259,0.913775271291901,0.095008645008645,0.1078123578123578,0.14622349622349623,0.21024206024206027,0.3382791882791883,0.7223905723905724
yeast4,28.098039215686274,uniform,0.5036363636363637,0.22526821005081876,0.30935314685314685,0.722506030554811,0.9150875731806994,0.07344844844844844,0.09029256529256528,0.14082491582491583,0.22504550004550006,0.39348666848666847,0.8988101738101738
yeast5,32.72727272727273,bias_prop_oof,0.9305555555555556,0.5628496503496503,0.6981562998405104,0.9538194444444444,0.9725694444444445,0.024253799253799255,0.026276276276276277,0.03234370734370735,0.042456092456092456,0.06268086268086268,0.12335517335517335
yeast5,32.72727272727273,stacking_cost,0.8805555555555555,0.6299116569704805,0.7159036615558355,0.93125,0.971875,0.020884520884520884,0.02425834925834926,0.034379834379834384,0.05124897624897625,0.08498725998725999,0.1862021112021112
yeast5,32.72727272727273,type,0.8583333333333332,0.6154578754578754,0.7077733860342555,0.9204861111111111,0.9724054783950618,0.020886795886795886,0.024934024934024933,0.03707571207571207,0.057311857311857305,0.09778414778414779,0.2192010192010192
yeast5,32.72727272727273,type_bacc_oof,0.8583333333333332,0.6154578754578754,0.7077733860342555,0.9204861111111111,0.9724922839506173,0.020886795886795886,0.024934024934024933,0.03707571207571207,0.057311857311857305,0.09778414778414779,0.2192010192010192
yeast5,32.72727272727273,type_f1_oof,0.8583333333333332,0.6230769230769231,0.7135704874835309,0.9208333333333332,0.9725694444444445,0.020213395213395213,0.02426062426062426,0.036402311402311406,0.05663845663845664,0.0971107471107471,0.21852761852761854
yeast5,32.72727272727273,type_gmean_oof,0.8583333333333332,0.6154578754578754,0.7077733860342555,0.9204861111111111,0.9725694444444445,0.020886795886795886,0.024934024934024933,0.03707571207571207,0.057311857311857305,0.09778414778414779,0.2192010192010192
yeast5,32.72727272727273,type_recall_oof,0.9055555555555556,0.5965783236371471,0.714222989286928,0.9430555555555555,0.9724922839506173,0.02156019656019656,0.02425834925834926,0.03235280735280736,0.045843570843570845,0.07282509782509783,0.15376967876967879
yeast5,32.72727272727273,type_recall_train,0.8583333333333332,0.6154578754578754,0.7077733860342555,0.9204861111111111,0.9724922839506173,0.020886795886795886,0.024934024934024933,0.03707571207571207,0.057311857311857305,0.09778414778414779,0.2192010192010192
yeast5,32.72727272727273,uniform,0.8583333333333332,0.6421245421245422,0.7268210050818746,0.9215277777777777,0.9727141203703702,0.018866593866593867,0.022913822913822914,0.03505551005551005,0.05529165529165529,0.09576394576394577,0.21718081718081717
yeast6,41.4,bias_prop_oof,0.7142857142857143,0.24858543417366946,0.36602604384862447,0.8305780080794996,0.910822949869603,0.05861770861770862,0.06535854035854036,0.08558103558103558,0.11928519428519428,0.1866935116935117,0.3889184639184639
yeast6,41.4,stacking_cost,0.5714285714285714,0.45166666666666666,0.4916934046345811,0.7767416094226738,0.8689247788364838,0.02762990262990263,0.03773773773773774,0.06806124306124306,0.11860041860041859,0.21967876967876965,0.5229138229138229
yeast6,41.4,type,0.6857142857142857,0.355228981544771,0.4642246642246642,0.827331549252561,0.9148637223652137,0.037733187733187734,0.045147420147420146,0.0673901173901174,0.10446127946127945,0.1786036036036036,0.401030576030576
yeast6,41.4,type_bacc_oof,0.6857142857142857,0.34475279106858053,0.4547008547008547,0.8266418940801472,0.9147648592905722,0.03907998907998908,0.0464942214942215,0.06873691873691874,0.1058080808080808,0.17995040495040496,0.40237737737737733
yeast6,41.4,type_f1_oof,0.6571428571428571,0.43367965367965366,0.5145171306162017,0.8175297867625752,0.9182093851739479,0.029650104650104654,0.03773773773773774,0.062000637000637,0.10243880243880243,0.18331513331513333,0.42594412594412595
yeast6,41.4,type_gmean_oof,0.6857142857142857,0.33285885167464113,0.4444888952898106,0.8259510457326946,0.9143704297134676,0.04042906542906543,0.04784329784329784,0.07008599508599508,0.10715715715715715,0.1812994812994813,0.4037264537264537
yeast6,41.4,type_recall_oof,0.6857142857142857,0.2726017943409248,0.3844010025062657,0.8200865904171,0.9125949852557657,0.051881426881426884,0.059295659295659296,0.08153835653835653,0.1186095186095186,0.19275184275184276,0.41517881517881516
yeast6,41.4,type_recall_train,0.6857142857142857,0.33285885167464113,0.4444888952898106,0.8259510457326946,0.9147652001977262,0.04042906542906543,0.04784329784329784,0.07008599508599508,0.10715715715715715,0.1812994812994813,0.4037264537264537
yeast6,41.4,uniform,0.6857142857142857,0.40574786324786327,0.5052846951137434,0.8304361907034619,0.9131891864250772,0.03167030667030667,0.039084539084539086,0.06132723632723632,0.0983983983983984,0.17254072254072256,0.39496769496769496
